ID WHO city,iso3,country,city,pm10,Year,type_of_stations,pm10_type,pm25,pm25_type,reference,latitude,longitude,population,wbinc16_text,region,date_compiled,population_source,tempcov_PM10,tempcov_PM25,latitude_pop,longitude_pop,Region,region_abbr,tempcov_PM10_grad,tempcov_PM25_grad,conc_pm25,color_pm25,conc_pm10,color_pm10
NA,GBR,United Kingdom,Middlesbrough,13.8581899,2016,1 Urban-Industrial,Measured,9.522496114,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.569297,-1.220874,381780,High income,Eur_HI,2018,1 UN 2015,0.999772313,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,GBR,United Kingdom,Narberth,11.73785636,2016,1 Rural-Background,Measured,8.065533261,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.781784,-4.691462,2265,High income,Eur_HI,2018,1 manual,0.999772313,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,GBR,United Kingdom,Newcastle Upon Tyne,11.3589626,2016,1 Urban-Background,Measured,7.805180763,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.97825,-1.610528,790653,High income,Eur_HI,2018,1 UN 2015,0.999772313,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,GBR,United Kingdom,Newport,14.81804128,2016,1 Urban-Background,Converted,10.18204697,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.601203,-2.977281,313904,High income,Eur_HI,2018,1 UN 2015,NA,0.999772313,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,10-<15,yellow,<20,green
NA,GBR,United Kingdom,Northampton,10.32132764,2016,1 Urban-Background,Converted,7.09218181,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.271886,-0.879898,215963,High income,Eur_HI,2018,1 manual,NA,1,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,<10,green,<20,green
NA,GBR,United Kingdom,Norwich,15.83199772,2016,1 Urban-Background,Converted,10.8787755,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.614193,1.301976,128739,High income,Eur_HI,2018,1 old database,NA,0.999772313,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,10-<15,yellow,<20,green
NA,GBR,United Kingdom,Nottingham,18.61890208,2016,"1 Urban-Background, 1 Urban-Traffic",Measured,11.91947774,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.9620535,-1.167649,755012,High income,Eur_HI,2018,2 UN 2015,0.9178051,0.999772313,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,GBR,United Kingdom,Penicuik,3.711223154,2016,1 Rural-Background,Converted,2.55012439,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.79216,-3.2429,15930,High income,Eur_HI,2018,1 manual,NA,0.999772313,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,<10,green,<20,green
NA,GBR,United Kingdom,Plymouth,15.3756853,2016,1 Urban-Background,Measured,10.56522566,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.37167,-4.142361,241002,High income,Eur_HI,2018,1 old database,0.999772313,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,GBR,United Kingdom,Port Talbot,21.54585179,2016,2 Urban-Industrial,Measured,9.36823352,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.58395,-3.770822,37276,High income,Eur_HI,2018,2 old database,0.999886157,0.999772313,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,20-<30,yellow
NA,GBR,United Kingdom,Portsmouth,16.91664509,2016,1 Urban-Background,Converted,11.62407849,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.82881,-1.068583,193379,High income,Eur_HI,2018,1 old database,NA,0.999772313,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,10-<15,yellow,<20,green
NA,GBR,United Kingdom,Preston,14.19880517,2016,1 Urban-Background,Converted,9.75654599,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],53.76559,-2.680353,324596,High income,Eur_HI,2018,1 UN 2015,NA,0.999772313,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,<10,green,<20,green
NA,GBR,United Kingdom,Reading,13.16839488,2016,1 Urban-Background,Measured,9.048511384,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.45309,-0.944067,128615,High income,Eur_HI,2018,1 old database,0.999772313,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,GBR,United Kingdom,Rochester,15.80390441,2016,1 Rural-Background,Measured,11.29795306,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.45617,0.634889,62982,High income,Eur_HI,2018,1 manual,0.999772313,0.999772313,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,GBR,United Kingdom,Royal Leamington Spa,15.52837182,2016,"1 Urban-Background, 1 Urban-Traffic",Measured,9.71407847,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.291847,-1.538015,95172,High income,Eur_HI,2018,2 manual,0.999772313,0.999772313,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,GBR,United Kingdom,Saltash,14.65867354,2016,1 Urban-Traffic,Measured,8.35076246,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.411463,-4.227678,15566,High income,Eur_HI,2018,1 old database,0.999772313,0.999772313,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,GBR,United Kingdom,Sandy,18.76658064,2016,1 Urban-Traffic,Measured,11.96814104,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.132417,-0.300306,10883,High income,Eur_HI,2018,1 manual,0.999772313,0.999772313,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,GBR,United Kingdom,Scunthorpe,17.23355417,2016,1 Urban-Industrial,Measured,7,Measured,"The European Environmental Agency (EEA) [downloaded 2018/04/14], North Lincolnshire Council",53.58634,-0.636811,79977,High income,Eur_HI,2018,1 old database,0.999772313,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,GBR,United Kingdom,Sheffield,13.83310927,2016,1 Urban-Background,Converted,9.50526225,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],53.378622,-1.478096,705781,High income,Eur_HI,2018,1 UN 2015,NA,0.999772313,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,<10,green,<20,green
NA,GBR,United Kingdom,Southend-On-Sea,17.05168741,2016,1 Urban-Background,Converted,11.71687127,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.544206,0.678408,304344,High income,Eur_HI,2018,1 UN 2015,NA,0.999772313,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,10-<15,yellow,<20,green
NA,GBR,United Kingdom,Speke,14.62619692,2016,1 Urban-Industrial,Converted,10.05022332,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],53.34633,-2.844333,20300,High income,Eur_HI,2018,1 manual,NA,0.999772313,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,10-<15,yellow,<20,green
NA,GBR,United Kingdom,Stanford-Le-Hope,20.04910888,2016,1 Urban-Traffic,Measured,13.40086282,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.518167,0.439548,149056,High income,Eur_HI,2018,1 old database,0.999772313,0.999772313,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,GBR,United Kingdom,Stanmore,16.25454085,2016,1 Urban-Background,Converted,11.16912116,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.617333,-0.298777,35186,High income,Eur_HI,2018,1 calculated,NA,0.999772313,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,10-<15,yellow,<20,green
NA,GBR,United Kingdom,Stockbridge,14.92442419,2016,1 Rural-Background,Measured,9.44638102,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.149617,-1.438228,757,High income,Eur_HI,2018,1 manual,0.972449909,0.972449909,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,GBR,United Kingdom,Stockton-On-Tees,13.50107675,2016,2 Urban-Traffic,Converted,9.277109915,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.541243,-1.3372235,188521,High income,Eur_HI,2018,2 old database,NA,0.923269581,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,<10,green,<20,green
NA,GBR,United Kingdom,Stoke-On-Trent,20.43888287,2016,"1 Urban-Background, 1 Urban-Traffic",Measured,11.66857516,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],53.004323,-2.1435155,372775,High income,Eur_HI,2018,2 manual,0.999772313,0.999772313,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,GBR,United Kingdom,Storrington,18.74828085,2016,1 Urban-Traffic,Measured,13.24154666,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.916932,-0.449548,8618,High income,Eur_HI,2018,1 manual,0.999772313,0.999772313,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,GBR,United Kingdom,Sunderland,11.68056484,2016,1 Urban-Background,Converted,8.02616605,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.88361,-1.406878,334785,High income,Eur_HI,2018,1 UN 2015,NA,0.999772313,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,<10,green,<20,green
NA,GBR,United Kingdom,Swansea,19.13590152,2016,1 Urban-Traffic,Measured,13.3632605,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.632696,-3.947374,309328,High income,Eur_HI,2018,1 UN 2015,0.999772313,0.999772313,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,GBR,United Kingdom,Warrington,16.14601812,2016,1 Urban-Industrial,Measured,11.09455101,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],53.38928,-2.615358,165456,High income,Eur_HI,2018,1 old database,0.999772313,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,GBR,United Kingdom,Wrexham,12.23180056,2016,1 Urban-Traffic,Measured,7.84397952,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],53.04222,-3.002778,130702,High income,Eur_HI,2018,1 old database,1,1,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,GBR,United Kingdom,York,15.63988959,2016,"1 Urban-Background, 1 Urban-Traffic",Measured,10.87661342,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],53.959701,-1.0811875,192131,High income,Eur_HI,2018,2 old database,0.999772313,0.999772313,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,GRC,Greece,Aliartos,28.14607648,2016,1 Rural-Background,Converted,15.62064931,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],38.37524796,23.11026764,4352,High income,Eur_HI,2018,1 manual,NA,0.778460838,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,15-<25,orange,20-<30,yellow
NA,GRC,Greece,Athens,40.92327028,2016,1 Urban-Traffic,Measured,19.94342822,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],37.988028,23.727628,3132696,High income,Eur_HI,2018,1 manual,0.951047359,0.939776867,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,GRC,Greece,Elefsina,30.8231284,2016,2 Urban-Industrial,Measured,21.37088656,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],38.05134964,23.53844643,13366.5,High income,Eur_HI,2018,2 calculated,0.91848816,0.882172131,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,GRC,Greece,Eleftherio Kordelio,36.9873817,2016,1 Urban-Industrial,Measured,20.52744079,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],40.67354965,22.89343834,13366.5,High income,Eur_HI,2018,1 calculated,0.866120219,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,GRC,Greece,Koropi,30.94147768,2016,1 Suburban-Background,Measured,17.17205495,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],37.90130615,23.8790226,246,High income,Eur_HI,2018,1 manual,0.933743169,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,GRC,Greece,Larisa,27.75812274,2016,1 Urban-Traffic,Measured,15.40534082,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],39.66749954,22.45333672,144651,High income,Eur_HI,2018,1 manual,0.756830601,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,GRC,Greece,Likovrisi,29.08762682,2016,1 Suburban-Background,Measured,17.04787676,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],38.06963348,23.77688599,13366.5,High income,Eur_HI,2018,1 calculated,0.863957195,0.820355191,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,GRC,Greece,Marousi,31.53797468,2016,1 Urban-Traffic,Measured,17.50310182,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],38.03083801,23.78735733,72333,High income,Eur_HI,2018,1 manual,0.935336976,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,GRC,Greece,Nea Smirni,30.37778052,2016,1 Urban-Background,Measured,16.8592115,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],37.93199539,23.71300888,13366.5,High income,Eur_HI,2018,1 calculated,0.921220401,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,GRC,Greece,Patra,38.88135593,2016,1 Urban-Traffic,Measured,21.57856802,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],38.24597549,21.73589706,179214,High income,Eur_HI,2018,1 old database,0.967213115,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,GRC,Greece,Peristeri,35.006571,2016,1 Urban-Background,Measured,19.42812063,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],38.02080536,23.68835449,61,High income,Eur_HI,2018,1 manual,0.848929873,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,GRC,Greece,Pireas,42.84781681,2016,1 Urban-Traffic,Measured,20.12161781,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],37.9432869,23.64751053,163688,High income,Eur_HI,2018,1 old database,0.800432605,0.807832423,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,GRC,Greece,Thessaloniki,33.19345238,2016,1 Urban-Traffic,Measured,18.42186706,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],40.6337738,22.9452877,736628,High income,Eur_HI,2018,1 UN 2015,0.918032787,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,GRC,Greece,Thrakomakedones,20.73016267,2016,1 Suburban-Background,Measured,12.95978483,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],38.14352417,23.75818253,6200,High income,Eur_HI,2018,1 manual,0.91678051,0.888888889,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,GRC,Greece,Vorios Tomeas Athinon,21.69687577,2016,1 Suburban-Background,Measured,12.30031387,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],37.99510574,23.81941795,13366.5,High income,Eur_HI,2018,1 calculated,0.918260474,0.906762295,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,HND,Honduras,Tegucigalpa,40,2016,2 N.A.,Measured,24.82758621,Converted,Secretaria de Energia recursos naturales ambiente y minas,14.086145,-87.19301,1122523,Lower middle income,Amr_LM,2018,2 UN 2015,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,15-<25,orange,30-<50,darkred
NA,HRV,Croatia,Bosanka,11.79222854,2016,1 Suburban-Background,Measured,8.81833933,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],42.64469722,18.12261111,139,Upper middle income,Eur_LM,2018,1 manual,0.878870674,0.878870674,NA,NA,Europe (LMIC),Eur (LMIC),>75%,>75%,<10,green,<20,green
NA,HRV,Croatia,Jezerce,11.97009944,2016,2 Rural-Regional-Background,Measured,8.13525479,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],44.89933333,15.60977778,246,Upper middle income,Eur_LM,2018,2 manual,0.903346995,0.99726776,NA,NA,Europe (LMIC),Eur (LMIC),>75%,>75%,<10,green,<20,green
NA,HRV,Croatia,Kutina,44.77221811,2016,1 Suburban-Background,Measured,29.46857924,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],45.47905556,16.78066667,13735,Upper middle income,Eur_LM,2018,1 old database,0.977003643,NA,NA,NA,Europe (LMIC),Eur (LMIC),>75%,NA,25-<35,darkorange,30-<50,darkred
NA,HRV,Croatia,Lug,25.3041002,2016,1 Rural-Regional-Background,Converted,16.65487915,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],45.69802778,18.83463889,764,Upper middle income,Eur_LM,2018,1 manual,NA,0.857468124,NA,NA,Europe (LMIC),Eur (LMIC),NA,>75%,15-<25,orange,20-<30,yellow
NA,HRV,Croatia,Osijek,38.76915342,2016,1 Urban-Traffic,Measured,25.51742839,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],45.55879167,18.69876944,112112,Upper middle income,Eur_LM,2018,1 old database,0.992714026,NA,NA,NA,Europe (LMIC),Eur (LMIC),>75%,NA,25-<35,darkorange,30-<50,darkred
NA,HRV,Croatia,Rijeka,21.24262195,2016,2 Suburban-Background,Measured,10.29400549,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],45.32079444,14.48351111,128384,Upper middle income,Eur_LM,2018,2 old database,0.985769581,0.994535519,NA,NA,Europe (LMIC),Eur (LMIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,HRV,Croatia,Sisak,37.9417815,2016,1 Urban-Industrial,Measured,24.97286134,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],45.458125,16.38835556,47768,Upper middle income,Eur_LM,2018,1 old database,0.975409836,NA,NA,NA,Europe (LMIC),Eur (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,HRV,Croatia,Slavonski Brod,62.73737019,2016,1 Suburban-Background,Converted,41.29304383,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],45.15947222,17.9951,53531,Upper middle income,Eur_LM,2018,1 manual,NA,0.99726776,NA,NA,Europe (LMIC),Eur (LMIC),NA,>75%,35-<50,red,50-<70,orange
NA,HRV,Croatia,Split,16.98145205,2016,1 Urban-Traffic,Measured,9.87673972,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],43.51065278,16.44934167,167121,Upper middle income,Eur_LM,2018,1 manual,0.99726776,0.99726776,NA,NA,Europe (LMIC),Eur (LMIC),>75%,>75%,<10,green,<20,green
NA,HRV,Croatia,Stuti,14.71089095,2016,1 Rural-Near_city-Background,Converted,9.68254587,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],45.29120278,13.74977778,764,Upper middle income,Eur_LM,2018,1 calculated,NA,0.905054645,NA,NA,Europe (LMIC),Eur (LMIC),NA,>75%,<10,green,<20,green
NA,HRV,Croatia,Velika Gorica,45.56564667,2016,1 Urban-Background,Converted,29.99080515,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],45.71484722,16.06828889,31553,Upper middle income,Eur_LM,2018,1 manual,NA,0.953551913,NA,NA,Europe (LMIC),Eur (LMIC),NA,>75%,25-<35,darkorange,30-<50,darkred
NA,HRV,Croatia,Zagreb,35.91212014,2016,"1 Suburban-Background, 1 Urban-Background, 1 Urban-Traffic",Measured,20.72718355,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],45.79988611,15.98631203,686902,Upper middle income,Eur_LM,2018,3 UN 2015,0.986338798,0.99726776,NA,NA,Europe (LMIC),Eur (LMIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,HUN,Hungary,Ajka,22.14049586,2016,1 Suburban-Background,Measured,14.98418256,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],47.105278,17.556667,29431,High income,Eur_HI,2018,1 old database,0.991803279,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,HUN,Hungary,Budapest,27.81205638,2016,"2 Suburban-Background, 1 Urban-Background, 2 Urban-Traffic",Measured,18.82256534,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],47.5069442,19.0812306,1713903,High income,Eur_HI,2018,5 UN 2015,0.938797814,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,HUN,Hungary,Debrecen,24.04407713,2016,1 Urban-Background,Measured,16.27248294,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],47.513333,21.624444,196858,High income,Eur_HI,2018,1 old database,0.991803279,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,HUN,Hungary,Dunaujvaros,23.83522727,2016,1 Urban-Industrial,Measured,16.13113812,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],46.976111,18.936114,46508,High income,Eur_HI,2018,1 old database,0.961748634,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
